Order_ID,Region,Product,Demand,Inventory,Lead_Time,Transport_Cost,Warehouse_Capacity,Warehouse_Utilization,On_Time_Delivery
3840,South,Electronics,401,350,11,1566,897,61,0
3841,North,Grocery,366,505,10,670,1887,92,1
3842,South,Electronics,50,72,12,529,654,83,0
3843,West,Apparel,206,450,14,1476,828,52,0
3844,West,Electronics,190,208,3,4371,1230,48,1
3845,East,Apparel,220,497,13,4637,729,85,0
3846,North,Apparel,450,188,7,3891,1354,56,1
3847,North,Grocery,389,218,1,612,946,41,1
3848,South,Electronics,104,291,8,1600,1056,96,1
3849,West,Electronics,429,78,4,3617,1905,95,1
3850,West,Grocery,283,70,2,3413,1876,94,1
3851,South,Electronics,367,429,12,258,624,66,0
3852,East,Apparel,237,329,4,2566,1180,99,1
3853,East,Apparel,349,281,9,975,673,53,0
3854,North,Grocery,405,496,6,4628,1987,84,1
3855,West,Grocery,71,350,11,3924,1145,66,0
3856,West,Electronics,189,553,13,4796,1656,53,0
3857,North,Apparel,474,584,13,2623,1933,66,0
3858,North,Apparel,298,133,11,1625,1163,46,0
3859,West,Grocery,267,568,1,339,1136,48,0
3860,North,Electronics,131,367,10,701,1616,76,1
3861,West,Grocery,299,37,12,1786,527,99,0
3862,West,Grocery,126,92,2,1391,1244,84,1
3863,East,Apparel,446,589,7,4179,545,78,0
3864,North,Electronics,346,75,13,2846,1824,46,0
3865,North,Grocery,242,113,11,4811,1207,88,0
3866,North,Electronics,73,161,12,702,623,44,0
3867,South,Apparel,209,579,12,927,1709,46,0
3868,South,Electronics,481,453,5,3093,1377,71,0
3869,North,Grocery,315,461,9,2208,1984,55,1
3870,East,Apparel,413,477,4,2273,863,56,1
3871,West,Grocery,415,113,2,478,719,60,1
3872,North,Grocery,192,93,1,3849,1588,69,0
3873,East,Grocery,388,136,13,3681,1487,74,0
3874,East,Electronics,455,313,1,3275,1251,78,0
3875,East,Grocery,110,222,14,2468,813,41,0
3876,West,Apparel,346,40,6,3046,1781,84,1
3877,West,Electronics,289,328,8,3987,1056,96,1
3878,West,Apparel,72,441,10,625,1869,49,0
3879,West,Apparel,61,402,14,3275,1179,56,0
3880,South,Electronics,391,153,8,2635,1016,86,0
3881,North,Electronics,272,402,3,3452,1375,82,0
3882,South,Grocery,465,251,14,647,1864,52,0
3883,East,Electronics,175,260,1,503,1115,98,0
3884,South,Electronics,64,231,9,4958,1139,61,1
3885,South,Apparel,191,324,13,1994,873,62,0
3886,West,Grocery,400,37,4,1993,966,53,1
3887,South,Grocery,63,522,11,3070,648,40,0
3888,North,Grocery,292,578,11,3242,707,56,0
3889,South,Apparel,143,456,5,672,707,94,1
3890,North,Grocery,465,582,2,4529,1852,98,1
3891,North,Apparel,329,465,5,1008,931,43,1
3892,North,Electronics,276,332,9,1908,1843,65,0
3893,West,Electronics,375,457,1,2620,966,91,0
3894,North,Apparel,200,373,14,492,1377,63,0
3895,North,Apparel,434,513,9,4139,696,67,1
3896,East,Electronics,75,76,6,2212,835,85,1
3897,West,Electronics,201,554,1,3760,739,72,0
3898,North,Apparel,269,325,12,2264,1091,65,0
3899,South,Electronics,400,342,8,2176,1064,56,0
3900,East,Grocery,407,594,13,3811,916,69,0
3901,East,Grocery,194,59,13,3250,1529,78,0
3902,West,Grocery,283,317,7,1159,1524,83,0
3903,South,Electronics,429,107,12,312,871,88,0
3904,East,Electronics,407,72,8,4377,1734,75,0
3905,West,Electronics,81,44,5,2408,1774,65,1
3906,South,Apparel,234,125,13,574,986,85,0
3907,South,Apparel,199,254,2,319,710,91,0
3908,East,Grocery,103,573,1,4956,1623,41,1
3909,South,Apparel,415,447,1,2332,834,90,1
3910,South,Grocery,413,426,14,950,1073,43,0
3911,West,Apparel,320,132,8,2854,1526,58,0
3912,North,Grocery,487,532,13,4608,1570,81,0
3913,West,Electronics,275,38,11,3169,1922,43,0
3914,South,Apparel,199,37,5,999,1855,66,1
3915,South,Electronics,132,231,3,2545,1262,93,1
3916,North,Grocery,299,574,4,4287,1144,71,1
3917,East,Grocery,177,380,8,412,1199,67,1
3918,West,Electronics,194,507,5,2029,1372,42,1
3919,South,Grocery,307,98,8,1821,1793,85,1
3920,West,Electronics,293,512,11,4031,738,75,0
3921,East,Grocery,338,124,12,3122,854,88,0
3922,South,Apparel,226,274,12,4257,1432,48,0
3923,South,Grocery,217,439,10,2378,632,97,1
3924,East,Electronics,375,518,5,1830,552,88,1
3925,South,Electronics,336,342,13,308,1668,57,0
3926,West,Electronics,469,404,10,1262,871,52,1
3927,South,Electronics,395,86,5,3550,629,41,1
3928,West,Apparel,387,184,1,4516,1541,69,1
3929,South,Grocery,334,488,3,2155,1229,73,1
3930,North,Grocery,470,528,12,2500,1722,77,0
3931,West,Electronics,388,225,14,3006,782,58,0
3932,South,Apparel,395,352,11,403,1171,72,0
3933,East,Electronics,452,439,5,3606,1700,78,0
3934,North,Electronics,133,92,8,1966,1502,83,0
3935,North,Electronics,418,405,7,1381,1573,82,1
3936,North,Apparel,227,338,4,2553,1223,85,1
3937,South,Apparel,174,278,13,2862,960,90,0
3938,South,Electronics,217,206,8,3177,891,55,0
3939,East,Electronics,253,412,13,2585,873,78,0
3940,East,Grocery,158,223,11,1650,1907,96,0
3941,West,Apparel,376,183,10,4937,1910,74,1
3942,North,Grocery,109,534,10,1947,1076,63,0
3943,West,Electronics,380,407,2,4190,1174,64,1
3944,South,Electronics,311,108,7,3627,906,61,0
3945,North,Grocery,181,382,11,3754,1147,48,0
3946,South,Electronics,75,566,4,2986,1477,47,1
3947,South,Electronics,124,428,5,726,1131,46,0
3948,East,Apparel,80,290,11,2648,1796,54,0
3949,East,Electronics,392,318,9,4901,638,45,0
3950,West,Apparel,483,301,12,1348,978,73,0
3951,South,Apparel,402,221,11,4544,1108,50,0
3952,West,Electronics,364,407,4,1154,1712,54,1
3953,East,Grocery,131,258,2,4477,624,91,0
3954,South,Grocery,384,337,3,3029,900,75,1
3955,North,Grocery,346,560,13,2238,643,50,0
3956,East,Electronics,53,155,9,352,1214,53,1
3957,South,Apparel,483,241,9,1250,1401,92,1
3958,West,Apparel,68,290,6,1699,1561,81,0
3959,East,Grocery,264,448,1,1086,1975,79,1
3960,South,Electronics,152,133,14,2737,1396,83,0
3961,North,Grocery,304,406,7,872,1272,98,1
3962,West,Electronics,455,428,7,3911,1007,63,1
3963,West,Apparel,206,217,13,1083,1861,50,0
3964,South,Electronics,388,162,11,2595,1317,72,0
3965,West,Grocery,408,203,1,2506,530,94,1
3966,West,Apparel,101,253,6,877,880,51,0
3967,North,Apparel,317,466,12,535,1803,93,0
3968,North,Apparel,132,567,13,1793,1011,44,0
3969,East,Apparel,410,160,13,208,1517,93,0
3970,South,Apparel,390,189,1,4756,791,82,0
3971,West,Grocery,427,153,3,4160,722,50,1
3972,South,Electronics,490,560,8,4730,1485,45,1
3973,North,Electronics,352,448,6,1039,1429,98,1
3974,West,Apparel,123,283,11,4205,908,46,0
3975,North,Grocery,270,278,11,3156,1843,98,0
3976,South,Electronics,128,338,5,3709,1701,58,0
3977,East,Apparel,349,500,9,2245,757,71,1
3978,South,Electronics,344,298,6,4174,1434,48,1
3979,East,Apparel,170,164,6,3554,654,50,0
3980,West,Grocery,302,97,8,4363,943,48,1
3981,West,Electronics,356,538,10,1156,1692,45,1
3982,North,Electronics,444,437,13,2539,1132,80,0
3983,West,Apparel,452,119,10,4371,1657,50,0
3984,East,Apparel,119,383,4,794,1760,67,0
3985,North,Grocery,114,246,4,3983,1202,90,1
3986,South,Apparel,196,148,4,1026,1303,54,1
3987,West,Electronics,254,384,1,4147,1928,48,1
3988,East,Electronics,95,158,10,990,1232,54,1
3989,North,Apparel,476,207,1,1132,1942,83,1
3990,South,Apparel,495,446,11,4049,1512,43,0
3991,East,Apparel,58,302,4,2606,1576,70,0
3992,West,Apparel,302,102,5,3171,539,64,0
3993,North,Electronics,292,74,4,4239,1439,59,1
3994,South,Apparel,100,577,2,3811,705,62,1
3995,West,Electronics,177,429,7,1855,687,83,0
3996,South,Electronics,193,304,10,4563,1052,76,1
3997,West,Grocery,206,326,8,2437,989,97,1
3998,West,Apparel,210,394,8,2490,1546,90,1
3999,South,Grocery,253,295,9,2585,1872,54,0
4000,East,Electronics,53,514,2,3983,1511,98,1
4001,East,Apparel,136,44,11,1451,1949,65,0
4002,North,Grocery,278,436,14,786,1662,94,0
4003,East,Electronics,231,547,2,1271,578,95,1
4004,East,Apparel,462,262,13,3194,597,49,0
4005,North,Apparel,141,264,13,1823,868,98,0
4006,South,Apparel,334,538,13,4529,608,99,0
4007,South,Grocery,458,398,4,2412,1465,50,0
4008,East,Electronics,134,452,7,1265,1947,56,0
4009,East,Electronics,186,509,8,4301,1573,88,1
4010,East,Apparel,448,386,12,2484,1915,86,0
4011,South,Grocery,240,220,7,825,1933,70,1
4012,South,Apparel,399,552,5,3462,855,46,0
4013,South,Grocery,211,399,4,4721,1389,41,1
4014,West,Electronics,195,209,7,1774,791,46,1
4015,South,Grocery,456,431,13,4531,1994,49,0
4016,South,Apparel,391,58,13,1920,537,93,0
4017,South,Electronics,433,293,12,698,1107,89,0
4018,West,Apparel,417,74,1,2708,1927,58,0
4019,West,Apparel,276,567,5,2002,1639,49,0
4020,North,Apparel,109,325,1,4065,1372,50,0
4021,West,Grocery,148,542,11,781,778,57,0
4022,West,Electronics,75,367,12,637,1551,88,0
4023,North,Electronics,308,423,2,3261,1612,87,1
4024,East,Apparel,273,313,8,3082,1651,64,1
4025,East,Grocery,193,278,8,4510,1738,70,1
4026,North,Electronics,448,433,8,1920,1538,48,1
4027,East,Electronics,414,597,12,4266,1891,51,0
4028,North,Grocery,59,372,10,521,1190,75,0
4029,East,Electronics,205,533,3,3275,962,79,1
4030,South,Electronics,472,442,3,1102,1818,87,1
4031,North,Electronics,413,526,6,3640,1585,88,1
4032,South,Apparel,462,483,13,626,1967,46,0
4033,South,Electronics,344,336,7,4760,1223,58,1
4034,East,Electronics,198,304,4,1753,1803,54,1
4035,East,Grocery,82,328,10,4166,1674,73,1
4036,North,Grocery,158,452,9,462,1788,52,1
4037,South,Grocery,271,425,7,3999,1618,56,1
4038,South,Grocery,142,404,5,2108,1556,80,1
4039,South,Apparel,165,500,8,2372,1057,93,1
4040,East,Electronics,82,127,2,2310,1127,54,1
4041,South,Apparel,468,271,11,3513,1858,69,0
4042,South,Electronics,112,508,9,1811,601,56,1
4043,East,Grocery,334,548,1,262,1755,70,1
4044,South,Grocery,132,337,11,3866,1596,63,0
4045,North,Electronics,217,80,5,3524,1903,50,1
4046,South,Electronics,297,301,11,4830,1214,48,0
4047,South,Apparel,236,587,10,3646,1827,78,0
4048,South,Grocery,436,260,8,1467,1946,60,1
4049,South,Electronics,145,204,11,1073,1115,50,0
4050,South,Apparel,450,509,11,866,1839,40,0
4051,East,Electronics,338,455,5,905,1906,60,0
4052,South,Apparel,254,246,10,3772,652,63,0
4053,West,Electronics,295,196,6,1408,1024,62,1
4054,North,Grocery,495,544,6,4037,1603,82,1
4055,East,Grocery,484,574,12,3469,756,82,0
4056,East,Grocery,288,254,2,314,716,77,1
4057,West,Grocery,273,527,11,3988,707,97,0
4058,South,Apparel,427,570,14,3506,1818,44,0
4059,West,Apparel,499,532,12,2914,1894,90,0
4060,South,Electronics,72,163,1,2772,542,67,1
4061,West,Electronics,88,419,13,2579,1205,43,0
4062,East,Electronics,84,440,8,3401,539,70,0
4063,West,Grocery,319,152,11,4353,1394,95,0
4064,North,Apparel,256,556,4,251,909,49,1
4065,South,Grocery,50,398,1,2999,1639,79,0
4066,South,Grocery,351,429,9,4354,1749,64,1
4067,West,Apparel,157,398,7,2700,1618,60,1
4068,South,Electronics,220,56,11,4971,1463,91,0
4069,East,Apparel,74,167,7,3073,1597,43,1
4070,South,Grocery,120,336,2,1130,611,95,1
4071,West,Electronics,159,120,9,3574,649,95,1
4072,South,Electronics,324,418,14,3317,1414,49,0
4073,West,Electronics,54,143,12,2944,1104,73,0
4074,East,Grocery,374,170,8,3927,838,56,1
4075,North,Apparel,324,327,5,4137,519,42,1
4076,South,Grocery,438,244,11,421,733,41,0
4077,West,Electronics,212,570,10,3505,710,72,0
4078,North,Electronics,448,379,9,470,698,87,0
4079,East,Electronics,54,594,4,2745,1240,63,1
4080,South,Apparel,224,70,7,3185,1301,66,1
4081,East,Grocery,322,426,13,4250,930,79,0
4082,North,Apparel,496,416,13,2012,1856,51,0
4083,East,Electronics,217,497,13,2362,670,59,0
4084,South,Grocery,392,381,10,3881,1256,78,1
4085,West,Grocery,420,124,14,1159,825,99,0
4086,East,Grocery,269,392,4,2642,1188,88,0
4087,West,Electronics,74,433,1,3237,1166,77,1
4088,North,Electronics,250,211,8,4373,1143,64,1
4089,South,Apparel,429,222,5,1135,988,85,1
4090,East,Grocery,464,450,8,2756,746,51,0
4091,South,Grocery,99,52,2,4697,1231,96,0
4092,North,Electronics,336,289,13,3779,1713,77,0
4093,South,Grocery,465,210,7,1910,1840,52,1
4094,North,Apparel,392,519,5,1169,751,67,1
4095,East,Electronics,152,428,7,3544,1909,78,0
4096,North,Grocery,301,39,1,1362,690,60,0
4097,North,Apparel,307,283,2,4670,1288,47,0
4098,West,Apparel,315,474,2,4119,1990,66,1
4099,East,Apparel,151,99,14,4111,1019,75,0
4100,West,Apparel,443,264,2,1390,1608,59,1
4101,South,Grocery,56,422,2,2876,1086,44,1
4102,East,Grocery,119,412,1,1912,1380,76,1
4103,West,Electronics,371,266,11,2232,1547,80,0
4104,North,Electronics,414,67,10,806,788,66,1
4105,East,Grocery,279,278,4,2195,1514,86,1
4106,West,Grocery,95,119,14,2807,825,58,0
4107,South,Grocery,437,163,10,640,1193,40,0
4108,South,Grocery,159,71,1,448,637,42,1
4109,East,Electronics,178,183,14,4680,1720,42,0
4110,West,Electronics,365,461,5,2130,1517,79,1
4111,West,Electronics,228,323,7,1099,1744,82,0
4112,West,Apparel,453,103,4,4068,1120,57,1
4113,East,Apparel,163,529,12,4902,577,64,0
4114,North,Apparel,265,293,9,3416,1990,41,0
4115,West,Apparel,205,176,14,758,715,82,0
4116,East,Grocery,240,171,12,3089,983,98,0
4117,South,Electronics,453,79,6,3428,761,76,1
4118,North,Grocery,363,286,3,4440,1079,53,1
4119,East,Electronics,258,475,13,4200,822,80,0
4120,East,Grocery,227,555,10,1942,1438,76,1
4121,North,Electronics,469,450,13,478,1228,47,0
4122,West,Apparel,132,260,14,1454,1013,63,0
4123,West,Apparel,412,510,13,892,1124,63,0
4124,North,Grocery,109,387,10,4539,583,88,1
4125,East,Apparel,338,36,6,4608,633,45,1
4126,East,Electronics,498,582,1,949,760,46,0
4127,South,Apparel,424,35,4,1777,1666,42,1
4128,South,Apparel,385,139,5,2890,1963,78,0
4129,West,Grocery,404,116,5,3896,526,80,1
4130,West,Apparel,326,499,5,3580,887,86,1
4131,North,Grocery,295,565,5,3631,1420,68,0
4132,South,Apparel,304,524,6,3057,1360,90,1
4133,East,Electronics,72,245,5,883,1312,48,1
4134,North,Grocery,478,425,10,1106,1147,99,0
4135,East,Apparel,224,347,12,1498,616,72,0
4136,West,Electronics,408,311,5,2918,694,54,0
4137,North,Grocery,250,153,8,4099,1396,83,1
4138,North,Grocery,396,75,14,1893,1980,67,0
4139,North,Apparel,170,466,3,773,653,91,1
4140,South,Grocery,137,542,7,3270,675,45,1
4141,East,Apparel,390,593,9,1824,1545,48,1
4142,North,Electronics,166,433,14,3458,628,56,0
4143,South,Apparel,380,475,14,3081,1401,47,0
4144,South,Grocery,203,586,2,3485,664,78,0
4145,North,Electronics,470,462,6,1928,884,89,0
4146,North,Apparel,477,136,14,454,1253,83,0
4147,East,Electronics,347,357,1,3452,1277,91,1
4148,North,Grocery,315,435,9,2131,1851,56,0
4149,South,Electronics,424,425,6,2352,1022,41,1
4150,North,Electronics,286,50,3,2771,1366,56,1
4151,West,Apparel,221,158,11,1260,612,51,0
4152,South,Apparel,94,301,7,4941,623,74,1
4153,West,Electronics,339,202,11,1644,1346,95,0
4154,West,Electronics,198,266,3,901,1787,60,1
4155,West,Electronics,341,93,1,803,1746,63,1
4156,West,Electronics,206,175,13,4628,1799,59,0
4157,North,Electronics,344,35,2,935,1737,97,1
4158,North,Apparel,223,199,9,3550,1197,55,1
4159,West,Apparel,464,186,5,539,1964,97,1
4160,East,Apparel,291,277,7,3812,1027,94,0
4161,East,Electronics,384,156,14,2658,935,67,0
4162,South,Apparel,195,360,10,3739,1373,55,1
4163,East,Electronics,409,542,1,3027,1388,41,0
4164,West,Grocery,481,120,12,2314,1426,47,0
4165,West,Grocery,70,488,4,4899,1979,43,0
4166,West,Grocery,299,69,14,2698,1150,85,0
4167,South,Grocery,70,281,13,1186,1540,51,0
4168,North,Apparel,301,225,5,2362,1528,87,0
4169,West,Electronics,270,121,8,4915,1509,93,1
4170,East,Electronics,194,259,12,3178,603,65,0
4171,South,Grocery,204,368,4,1217,1834,63,1
4172,East,Apparel,478,57,13,352,685,60,0
4173,South,Grocery,480,421,14,3644,1003,89,0
4174,North,Apparel,190,165,10,4426,1498,98,1
4175,West,Apparel,448,273,9,491,849,69,0
4176,East,Grocery,338,509,11,4663,1791,46,0
4177,South,Grocery,430,33,12,2230,1459,95,0
4178,North,Grocery,166,517,9,744,929,92,0
4179,South,Apparel,263,597,4,1270,837,84,0
4180,West,Apparel,295,185,14,4828,864,96,0
4181,East,Apparel,425,99,5,4664,1427,78,0
4182,South,Grocery,124,558,7,1056,1054,44,1
4183,West,Grocery,268,76,7,1540,515,45,1
4184,South,Apparel,202,413,5,322,1831,90,0
4185,West,Grocery,56,528,2,1300,864,84,0
4186,North,Grocery,496,392,13,1316,1979,70,0
4187,North,Grocery,145,111,5,2421,1297,96,1
4188,West,Apparel,379,82,9,3362,1902,89,0
4189,West,Apparel,472,356,8,4505,1161,80,1
4190,East,Grocery,72,218,8,3750,516,73,1
4191,North,Grocery,352,286,5,2296,575,61,1
4192,South,Grocery,150,518,2,1745,1454,94,1
4193,North,Electronics,202,328,5,1198,599,97,1
4194,North,Grocery,304,418,5,688,606,51,1
4195,West,Apparel,103,529,3,1556,1502,48,1
4196,South,Apparel,349,418,4,3788,1403,48,0
4197,East,Electronics,118,196,2,4808,1629,81,1
4198,East,Apparel,281,555,7,1797,1633,78,1
4199,West,Apparel,80,478,5,995,1050,74,1
4200,North,Grocery,146,375,13,2702,657,42,0
4201,East,Electronics,274,166,7,1380,1339,83,1
4202,East,Grocery,288,180,1,555,1073,78,0
4203,North,Apparel,455,130,8,460,1735,55,1
4204,South,Apparel,101,211,10,1873,931,83,1
4205,West,Grocery,280,140,9,3398,1942,40,1
4206,East,Grocery,177,594,4,4269,1309,75,1
4207,West,Apparel,156,387,3,1657,1200,76,1
4208,North,Electronics,171,263,9,2495,1613,79,1
4209,East,Apparel,134,303,12,3468,698,80,0
4210,North,Apparel,240,399,14,230,514,52,0
4211,West,Electronics,323,180,13,1516,772,60,0
4212,East,Grocery,396,307,5,2899,1768,63,1
4213,East,Electronics,52,129,11,1843,1795,44,0
4214,West,Apparel,472,202,3,905,997,49,1
4215,South,Electronics,314,40,6,3638,1618,88,1
4216,West,Apparel,320,58,6,4960,1194,71,1
4217,East,Apparel,80,577,9,3009,841,40,1
4218,West,Apparel,170,134,6,2470,822,49,1
4219,East,Electronics,429,140,12,3180,665,68,0
4220,West,Apparel,293,223,9,3352,1718,59,0
4221,South,Apparel,394,342,14,4445,1611,86,0
4222,East,Electronics,305,48,12,3159,1887,51,0
4223,East,Electronics,224,539,14,2348,1227,67,0
4224,East,Electronics,98,281,4,4997,1757,95,1
4225,North,Apparel,430,276,5,1186,1268,52,1
4226,North,Apparel,428,582,13,3977,1940,75,0
4227,West,Grocery,184,162,12,2096,1576,84,0
4228,East,Grocery,179,249,5,4845,1735,98,1
4229,East,Apparel,349,49,11,4106,1088,71,0
4230,South,Grocery,135,509,11,4502,1513,84,0
4231,West,Apparel,378,378,8,3852,1090,45,0
4232,East,Electronics,491,316,10,4354,1707,63,0
4233,North,Electronics,378,377,13,1066,1718,87,0
4234,North,Electronics,231,243,9,4825,678,54,0
4235,West,Apparel,232,562,14,3835,1884,67,0
4236,West,Electronics,320,538,14,1389,1850,99,0
4237,West,Apparel,414,180,12,3533,1766,83,0
4238,East,Electronics,295,419,13,3749,1782,44,0
4239,East,Apparel,308,563,6,478,1298,65,1
4240,South,Grocery,255,291,4,4496,1676,74,1
4241,North,Grocery,248,329,11,3788,1880,62,0
4242,East,Electronics,486,450,1,960,1996,90,0
4243,South,Apparel,167,120,13,4868,1535,66,0
4244,North,Grocery,479,209,5,2334,1723,94,1
4245,West,Grocery,412,158,14,1112,1291,51,0
4246,East,Apparel,229,356,10,723,1116,42,1
4247,North,Apparel,250,68,2,3988,793,77,1
4248,South,Electronics,451,456,2,1497,1717,74,0
4249,East,Grocery,250,274,10,4202,817,77,1
4250,West,Grocery,79,263,7,1704,533,52,1
4251,West,Grocery,111,575,14,1202,1862,82,0
4252,East,Grocery,299,401,11,3318,1358,96,0
4253,West,Grocery,77,95,3,3479,1951,57,0
4254,West,Grocery,247,368,7,3921,1950,60,0
4255,West,Grocery,109,459,3,1345,1790,48,1
4256,South,Electronics,214,426,5,3371,1580,75,1
4257,North,Grocery,372,443,1,2473,1198,49,1
4258,South,Apparel,473,244,10,4212,532,81,1
4259,South,Apparel,172,460,13,2016,1288,59,0
4260,East,Grocery,396,500,1,1574,728,99,1
4261,North,Electronics,449,548,3,4026,1312,42,1
4262,West,Electronics,97,288,11,4917,1176,48,0
4263,South,Apparel,357,344,12,3028,676,74,0
4264,North,Apparel,233,448,14,3453,1705,51,0
4265,South,Grocery,446,47,12,2389,775,66,0
4266,East,Apparel,103,562,5,1330,631,48,1
4267,West,Apparel,475,257,4,4942,1700,46,0
4268,North,Electronics,259,189,6,4465,1378,86,1
4269,North,Apparel,230,550,5,1730,1587,77,0
4270,East,Grocery,95,113,8,329,1159,46,1
4271,West,Grocery,51,354,5,2374,1485,99,0
4272,North,Grocery,302,430,7,314,1566,45,0
4273,North,Electronics,371,289,5,3774,1538,58,1
4274,West,Grocery,150,234,14,2429,562,60,0
4275,West,Grocery,392,325,3,1396,1691,66,0
4276,South,Apparel,122,444,7,4522,614,83,1
4277,North,Grocery,143,437,8,3942,1376,99,0
4278,South,Apparel,264,548,4,2397,1465,99,1
4279,East,Electronics,213,596,7,335,1694,83,0
4280,East,Apparel,472,153,5,4387,1205,49,1
4281,East,Apparel,153,345,10,272,1516,40,1
4282,East,Electronics,163,339,10,3166,1677,86,1
4283,East,Grocery,262,77,13,4068,1439,70,0
4284,South,Grocery,143,587,5,781,1205,67,1
4285,West,Apparel,220,183,2,1458,804,63,1
4286,North,Electronics,143,36,4,4662,1909,57,1
4287,West,Grocery,291,468,4,1459,1936,52,1
4288,East,Apparel,58,526,2,2296,1099,40,0
4289,North,Apparel,384,370,4,637,1418,91,1
4290,West,Electronics,328,338,1,3285,1842,58,1
4291,West,Electronics,314,84,9,4027,1177,86,1
4292,East,Grocery,403,205,14,453,1835,95,0
4293,West,Grocery,56,107,8,1046,743,79,1
4294,South,Grocery,65,381,8,3885,1403,90,1
4295,North,Grocery,252,490,11,1088,1681,95,0
4296,North,Electronics,450,527,7,358,1998,40,1
4297,North,Grocery,455,574,2,1088,843,42,1
4298,East,Electronics,68,83,11,4450,1892,86,0
4299,North,Grocery,308,32,2,2956,1283,61,0
4300,West,Grocery,227,214,11,2638,816,44,0
4301,East,Grocery,484,520,8,752,930,68,1
4302,South,Electronics,444,84,5,4207,585,48,0
4303,West,Electronics,327,198,13,4724,1600,53,0
4304,North,Electronics,221,238,14,338,1106,79,0
4305,East,Grocery,448,116,1,1269,1824,89,0
4306,West,Electronics,366,213,12,2232,1665,89,0
4307,North,Electronics,354,151,2,3735,1576,85,1
4308,North,Apparel,397,332,3,1376,1666,96,1
4309,South,Electronics,159,236,2,2030,974,87,1
4310,West,Apparel,453,496,14,4098,562,57,0
4311,North,Grocery,190,414,7,1828,990,49,1
4312,North,Grocery,172,588,4,4177,1488,76,0
4313,West,Electronics,433,556,14,2153,797,91,0
4314,North,Electronics,164,56,4,3833,1971,71,0
4315,South,Apparel,226,586,5,1099,1257,56,1
4316,West,Electronics,185,574,9,748,1909,97,1
4317,East,Apparel,350,178,12,874,1220,48,0
4318,West,Electronics,176,167,5,663,1124,41,1
4319,North,Electronics,394,405,9,4932,975,45,1
4320,South,Grocery,75,157,1,2086,1260,57,1
4321,East,Electronics,180,310,6,375,683,49,1
4322,East,Electronics,233,375,3,2384,1847,63,1
4323,West,Electronics,131,172,6,2590,601,84,1
4324,West,Apparel,386,289,14,1125,844,40,0
4325,North,Electronics,53,540,11,1138,1514,97,0
4326,West,Electronics,460,105,13,1225,1741,42,0
4327,South,Grocery,421,490,4,2950,914,45,0
4328,West,Electronics,210,270,2,3011,777,98,0
4329,East,Electronics,367,92,4,1824,1370,50,1
4330,East,Electronics,246,83,5,925,1591,47,0
4331,North,Electronics,308,154,8,3182,707,49,1
4332,East,Electronics,146,465,8,3702,1469,60,1
4333,West,Apparel,403,496,7,3265,1787,78,1
4334,South,Apparel,494,406,9,2576,1606,45,0
4335,North,Grocery,203,262,4,4101,845,92,1
4336,East,Electronics,294,178,6,1621,1320,88,1
4337,West,Apparel,55,204,4,210,1665,76,1
4338,West,Electronics,247,469,13,4233,1815,52,0
4339,South,Electronics,479,351,2,3015,1472,54,1
4340,West,Electronics,145,589,13,2211,1079,61,0
4341,North,Apparel,322,96,10,3804,717,58,0
4342,West,Apparel,97,456,6,4986,1838,88,1
4343,West,Apparel,399,475,1,1467,1663,44,1
4344,South,Grocery,197,499,9,2957,611,54,1
4345,North,Grocery,394,201,7,4652,608,97,1
4346,North,Apparel,389,424,12,4338,1621,81,0
4347,East,Grocery,123,292,3,1000,738,53,1
4348,South,Grocery,481,267,12,1254,902,64,0
4349,West,Apparel,279,56,12,3978,1874,76,0
4350,South,Electronics,403,288,9,426,1269,90,0
4351,West,Electronics,286,554,7,1069,1441,92,1
4352,East,Grocery,129,131,5,3769,1064,72,1
4353,North,Apparel,211,63,14,4459,1600,89,0
4354,South,Apparel,336,554,11,281,1601,59,0
4355,West,Apparel,89,527,13,3293,795,40,0
4356,South,Apparel,388,204,11,4801,1096,69,0
4357,North,Grocery,142,509,5,2642,511,56,1
4358,South,Grocery,70,318,8,4916,1060,75,0
4359,South,Apparel,67,105,3,378,928,81,0
4360,North,Apparel,73,300,2,422,1396,74,1
4361,South,Grocery,424,288,5,2636,1969,55,1
4362,West,Grocery,421,451,4,2762,822,68,1
4363,West,Grocery,188,541,5,353,1008,81,1
4364,South,Apparel,392,106,13,352,836,56,0
4365,East,Electronics,221,324,2,1157,1867,97,1
4366,East,Apparel,61,404,8,1177,1801,41,1
4367,East,Electronics,335,274,3,4677,1943,85,1
4368,South,Apparel,343,577,5,4333,1235,78,0
4369,East,Electronics,180,195,9,4612,1011,59,1
4370,North,Grocery,185,246,12,2856,1328,74,0
4371,West,Apparel,106,45,3,4571,1882,44,1
4372,South,Electronics,427,584,6,2511,1661,70,1
4373,West,Apparel,469,577,12,1736,1407,69,0
4374,South,Electronics,490,516,11,3380,593,92,0
4375,West,Electronics,223,151,10,1563,1227,70,1
4376,West,Electronics,391,31,2,3177,713,40,1
4377,South,Electronics,323,483,9,1579,1749,91,0
4378,East,Electronics,420,75,3,922,1525,72,1
4379,South,Electronics,491,360,14,1423,1300,78,0
4380,West,Electronics,183,186,13,3040,1149,87,0
4381,West,Grocery,299,205,5,2502,1564,64,0
4382,South,Electronics,485,346,3,2962,691,77,1
4383,North,Grocery,321,448,11,4858,1428,60,0
4384,West,Grocery,341,312,8,1946,760,93,1
4385,West,Apparel,410,455,8,3453,1845,90,1
